Time,GPS_Data.seq,GPS_Data.stamp.secs,GPS_Data.stamp.nsecs,GPS_Data.frame_id,lat,lon,alt,utm_easting,utm_northing,zone,letter
1646524517.221058,0,0,0,,42.202226,-71.053875,11.8,330438.9753833144,4674271.529713509,19,T
1646524518.2224061,0,0,0,,42.202204,-71.053867,11.4,330439.57701462193,4674269.07092529,19,T
1646524519.2218382,0,0,0,,42.202187,-71.053848,10.8,330441.10018353094,4674267.145458604,19,T
1646524520.2199051,0,0,0,,42.202176,-71.053822,10.6,330443.2173244622,4674265.872309363,19,T
1646524521.2173092,0,0,0,,42.20217400000001,-71.053793,10.2,330445.6062208911,4674265.592553004,19,T
1646524522.2183967,0,0,0,,42.20218,-71.053764,9.8,330448.0165163391,4674266.201116329,19,T
1646524523.219858,0,0,0,,42.202192999999994,-71.053739,9.4,330450.11529431277,4674267.594914608,19,T
1646524524.2198908,0,0,0,,42.202213,-71.05372,9.1,330451.73743401637,4674269.77792508,19,T
1646524525.217526,0,0,0,,42.202237,-71.053711,8.9,330452.5446705201,4674272.424982857,19,T
1646524526.2190948,0,0,0,,42.20226399999999,-71.05371600000001,8.8,330452.204089448,4674275.433002867,19,T
1646524527.223215,0,0,0,,42.202285,-71.053732,8.9,330450.93929912266,4674277.796660245,19,T
1646524528.2160945,0,0,0,,42.202302,-71.053759,9.1,330448.755649765,4674279.738035219,19,T
1646524529.220818,0,0,0,,42.20230899999999,-71.053791,9.1,330446.13245246257,4674280.578956456,19,T
1646524530.2166505,0,0,0,,42.202306,-71.053822,9.1,330443.56506636494,4674280.307491212,19,T
1646524531.2178502,0,0,0,,42.202294,-71.053849,9.0,330441.3038454312,4674279.028712573,19,T
1646524532.2182772,0,0,0,,42.202273999999996,-71.053866,9.0,330439.8468244487,4674276.841726628,19,T
1646524533.2166688,0,0,0,,42.202251,-71.053872,8.8,330439.28993883164,4674274.299743283,19,T
1646524534.2163393,0,0,0,,42.202228999999996,-71.053867,8.7,330439.6438894997,4674271.846921796,19,T
1646524535.2215784,0,0,0,,42.202209999999994,-71.05385,8.6,330440.99658748775,4674269.703353159,19,T
1646524536.2198822,0,0,0,,42.202197999999996,-71.053825,8.5,330443.0284924713,4674268.321152866,19,T
1646524537.2186806,0,0,0,,42.202194,-71.053794,8.5,330445.57715863874,4674267.815339024,19,T
1646524538.21776,0,0,0,,42.202200000000005,-71.053763,8.4,330448.1525737095,4674268.419924704,19,T
1646524539.2179754,0,0,0,,42.202214999999995,-71.053737,8.3,330450.339260845,4674270.033813946,19,T
1646524540.2162352,0,0,0,,42.202237,-71.053721,8.2,330451.71906917513,4674272.444870472,19,T
1646524541.2175844,0,0,0,,42.202263,-71.053718,8.2,330452.0362944453,4674275.325940533,19,T
1646524542.2173858,0,0,0,,42.202287,-71.053727,8.2,330451.35744911496,4674278.00879609,19,T
1646524543.217857,0,0,0,,42.202308,-71.05375,8.4,330449.51473929925,4674280.386375193,19,T
1646524544.2190835,0,0,0,,42.202318,-71.053781,8.5,330446.9821268689,4674281.558426913,19,T
1646524545.21736,0,0,0,,42.202318,-71.053813,8.5,330444.340205926,4674281.622069809,19,T
1646524546.2181244,0,0,0,,42.20230899999999,-71.053842,8.5,330441.9218903618,4674280.680388283,19,T
1646524547.217708,0,0,0,,42.202293,-71.053863,8.4,330440.14532958297,4674278.945517277,19,T
1646524548.2180774,0,0,0,,42.202271,-71.053875,8.4,330439.0957586383,4674276.526507247,19,T
1646524549.2173383,0,0,0,,42.202247,-71.053875,8.3,330439.0315584524,4674273.861550583,19,T
1646524550.2196257,0,0,0,,42.202225,-71.053864,8.3,330439.88086996897,4674271.396795635,19,T
1646524551.220486,0,0,0,,42.202208,-71.053843,8.1,330441.56915875425,4674269.467351226,19,T
1646524552.2168975,0,0,0,,42.202199,-71.053815,8.1,330443.8567692564,4674268.412304108,19,T
1646524553.2184753,0,0,0,,42.202199,-71.05378300000001,8.1,330446.4986951621,4674268.348661175,19,T
1646524554.2179863,0,0,0,,42.202209,-71.053752,8.1,330449.0848093254,4674269.397406623,19,T
1646524555.2176983,0,0,0,,42.202227,-71.05373,8.1,330450.9492797895,4674271.352370811,19,T
1646524556.2157803,0,0,0,,42.20225000000001,-71.05372,8.0,330451.83640177327,4674273.886399884,19,T
1646524557.2168899,0,0,0,,42.202273999999996,-71.053724,7.9,330451.5703567683,4674276.559311593,19,T
1646524558.2179115,0,0,0,,42.202297,-71.053741,8.3,330450.2283564892,4674279.147037609,19,T
1646524559.217251,0,0,0,,42.202313000000004,-71.05377,8.4,330447.87691281957,4674280.98135059,19,T
1646524560.2186012,0,0,0,,42.202318,-71.053803,8.4,330445.16580621956,4674281.602181298,19,T
1646524561.216133,0,0,0,,42.202312,-71.05383499999999,8.4,330442.50783552625,4674280.999585705,19,T
1646524562.2181334,0,0,0,,42.202297,-71.05386,8.4,330440.4037097291,4674279.383710016,19,T
1646524563.21726,0,0,0,,42.202273999999996,-71.053875,8.3,330439.1037836636,4674276.859626831,19,T
1646524564.2174234,0,0,0,,42.202248,-71.053876,8.2,330438.9516733382,4674273.9745793585,19,T
1646524565.2156017,0,0,0,,42.202225,-71.053863,8.2,330439.96343012026,4674271.394806731,19,T
1646524566.2186446,0,0,0,,42.202209,-71.053838,8.1,330441.9846345759,4674269.568446677,19,T
1646524567.217298,0,0,0,,42.202202,-71.05380699999999,8.1,330444.52527548413,4674268.72951286,19,T
1646524568.2179277,0,0,0,,42.202206,-71.053773,8.0,330447.34302111063,4674269.106051978,19,T
1646524569.217778,0,0,0,,42.20222,-71.053743,8.0,330449.8572740343,4674270.60094595,19,T
1646524570.2149513,0,0,0,,42.202242,-71.053724,8.0,330451.4847628217,4674273.006036073,19,T
1646524571.21783,0,0,0,,42.202267,-71.05371699999999,8.0,330452.1295537567,4674275.768111208,19,T
1646524572.2156985,0,0,0,,42.202292,-71.05371699999999,8.1,330452.1964238272,4674278.544107717,19,T
1646524573.2145035,0,0,0,,42.202317,-71.053721,8.3,330451.9330538076,4674281.328059296,19,T
1646524574.2145429,0,0,0,,42.202341,-71.053724,8.5,330451.7495692661,4674283.99898227,19,T
1646524575.2155643,0,0,0,,42.202363,-71.053726,8.6,330451.6432952704,4674286.445836767,19,T
1646524576.2147214,0,0,0,,42.20238500000001,-71.05373,8.7,330451.3719015303,4674288.896668826,19,T
1646524577.2208734,0,0,0,,42.202403000000004,-71.053735,8.7,330451.0072488023,4674290.905330243,19,T
1646524578.217611,0,0,0,,42.202419,-71.05374,8.7,330450.6372466454,4674292.691911962,19,T
1646524579.2248118,0,0,0,,42.202429,-71.053746,8.7,330450.16863573994,4674293.814243324,19,T
1646524580.21726,0,0,0,,42.202434000000004,-71.053749,8.8,330449.9343303499,4674294.375409021,19,T
1646524581.2202408,0,0,0,,42.202434999999994,-71.053749,8.8,330449.9370052025,4674294.486448882,19,T
1646524582.2162309,0,0,0,,42.202434999999994,-71.053749,8.8,330449.9370052025,4674294.486448882,19,T
1646524583.2174904,0,0,0,,42.202434999999994,-71.053749,8.8,330449.9370052025,4674294.486448882,19,T
1646524584.2203941,0,0,0,,42.202434999999994,-71.053749,8.8,330449.9370052025,4674294.486448882,19,T
1646524585.216719,0,0,0,,42.202434999999994,-71.053749,8.8,330449.9370052025,4674294.486448882,19,T
1646524586.2164757,0,0,0,,42.202434999999994,-71.053749,8.8,330449.9370052025,4674294.486448882,19,T
1646524587.2190282,0,0,0,,42.202434999999994,-71.053749,8.8,330449.9370052025,4674294.486448882,19,T
1646524588.2190614,0,0,0,,42.202434999999994,-71.053749,8.8,330449.9370052025,4674294.486448882,19,T
1646524589.2185948,0,0,0,,42.202434999999994,-71.053749,8.8,330449.9370052025,4674294.486448882,19,T
1646524590.2190106,0,0,0,,42.202434999999994,-71.05375,8.9,330449.85444532766,4674294.488437679,19,T
1646524591.219638,0,0,0,,42.202434999999994,-71.05375,8.9,330449.85444532766,4674294.488437679,19,T
1646524592.2188644,0,0,0,,42.202434999999994,-71.05375,8.9,330449.85444532766,4674294.488437679,19,T
1646524593.216154,0,0,0,,42.202434999999994,-71.05375,8.9,330449.85444532766,4674294.488437679,19,T
1646524594.2179346,0,0,0,,42.202434999999994,-71.05375,8.9,330449.85444532766,4674294.488437679,19,T
1646524595.219535,0,0,0,,42.202434999999994,-71.05375,8.9,330449.85444532766,4674294.488437679,19,T
1646524596.2198713,0,0,0,,42.202434999999994,-71.05375,8.9,330449.85444532766,4674294.488437679,19,T
1646524597.216497,0,0,0,,42.202434999999994,-71.05375,8.9,330449.85444532766,4674294.488437679,19,T
1646524598.2163646,0,0,0,,42.202434999999994,-71.05375,8.9,330449.85444532766,4674294.488437679,19,T
1646524599.2165911,0,0,0,,42.202434999999994,-71.05375,9.0,330449.85444532766,4674294.488437679,19,T
1646524600.217022,0,0,0,,42.202434999999994,-71.05375,9.0,330449.85444532766,4674294.488437679,19,T
1646524601.2154436,0,0,0,,42.202434999999994,-71.05375,9.0,330449.85444532766,4674294.488437679,19,T
1646524602.2160807,0,0,0,,42.202434999999994,-71.05375,9.0,330449.85444532766,4674294.488437679,19,T
1646524603.2163398,0,0,0,,42.202434999999994,-71.05375,9.0,330449.85444532766,4674294.488437679,19,T
1646524604.2155228,0,0,0,,42.202434999999994,-71.05375,9.0,330449.85444532766,4674294.488437679,19,T
1646524605.2154,0,0,0,,42.202434999999994,-71.05375,9.0,330449.85444532766,4674294.488437679,19,T
1646524606.2157426,0,0,0,,42.202434999999994,-71.05375,9.0,330449.85444532766,4674294.488437679,19,T
1646524607.216868,0,0,0,,42.202434999999994,-71.053752,9.1,330449.68932557374,4674294.492415272,19,T
1646524608.2182612,0,0,0,,42.202439000000005,-71.053755,9.1,330449.4523453871,4674294.942541124,19,T
1646524609.2167373,0,0,0,,42.202448999999994,-71.05376,9.1,330449.0662947023,4674296.062883771,19,T
1646524610.2149644,0,0,0,,42.202466,-71.053768,9.2,330448.4512887695,4674297.966471931,19,T
1646524611.2159653,0,0,0,,42.202487,-71.05378,9.4,330447.51674353244,4674300.322174907,19,T
1646524612.219124,0,0,0,,42.202512999999996,-71.053794,9.4,330446.4304539866,4674303.237055033,19,T
1646524613.2151616,0,0,0,,42.202542,-71.053808,9.4,330445.352190229,4674306.485054963,19,T
1646524614.2159305,0,0,0,,42.202572,-71.053822,9.5,330444.27660252945,4674309.844094969,19,T
1646524615.2168605,0,0,0,,42.202605000000005,-71.05383499999999,9.6,330443.2916005489,4674313.534265906,19,T
1646524616.219372,0,0,0,,42.202639,-71.053848,10.1,330442.3092747326,4674317.335476898,19,T
1646524617.2176352,0,0,0,,42.202673000000004,-71.053859,10.7,330441.4920692666,4674321.132710271,19,T
1646524618.217434,0,0,0,,42.202707000000004,-71.053869,11.5,330440.757424354,4674324.927954871,19,T
1646524619.2170348,0,0,0,,42.202743,-71.053878,12.0,330440.11068994144,4674328.94329041,19,T
1646524620.2166526,0,0,0,,42.202779,-71.053887,12.8,330439.4639564385,4674332.958626055,19,T
1646524621.2180326,0,0,0,,42.202816000000006,-71.05389600000001,13.0,330438.8198989113,4674337.0850016745,19,T
1646524622.2172842,0,0,0,,42.202851,-71.053905,13.5,330438.1704921677,4674340.989297657,19,T
1646524623.2182028,0,0,0,,42.202883,-71.05391300000001,14.8,330437.59562033124,4674344.558485172,19,T
1646524624.217488,0,0,0,,42.202917,-71.05392499999999,15.2,330436.69586242095,4674348.357708381,19,T
1646524625.2167535,0,0,0,,42.202948,-71.053938,16.0,330435.7055210493,4674351.825801114,19,T
1646524626.217051,0,0,0,,42.202985,-71.05395800000001,14.7,330434.1533175232,4674355.9740562625,19,T
1646524627.2228513,0,0,0,,42.203017,-71.053973,15.1,330433.0005356807,4674359.557167368,19,T
1646524628.2171767,0,0,0,,42.203049,-71.05399,15.3,330431.68263698847,4674363.144256775,19,T
1646524629.2149901,0,0,0,,42.203082,-71.054007,15.2,330430.3674149867,4674366.842386366,19,T
1646524630.2141147,0,0,0,,42.203118,-71.054024,14.3,330429.0602202444,4674370.873635893,19,T
1646524631.2178817,0,0,0,,42.203152,-71.054042,13.5,330427.6651176788,4674374.684795057,19,T
1646524632.2176993,0,0,0,,42.203187,-71.05405999999999,12.8,330426.2726920645,4674378.6069944445,19,T
1646524633.2172623,0,0,0,,42.20322,-71.054081,13.0,330424.6272409444,4674382.313081777,19,T
1646524634.2191133,0,0,0,,42.203255,-71.0541,12.5,330423.1522600156,4674386.23727104,19,T
1646524635.2173984,0,0,0,,42.203289999999996,-71.05412,12.4,330421.59472211835,4674390.163449844,19,T
1646524636.2129848,0,0,0,,42.203327,-71.05413800000001,12.0,330420.2076543572,4674394.307730469,19,T
1646524637.212538,0,0,0,,42.203364,-71.054156,11.6,330418.82058839983,4674398.452011443,19,T
1646524638.2136528,0,0,0,,42.20340100000001,-71.054173,11.3,330417.5160828703,4674402.594303549,19,T
1646524639.2141807,0,0,0,,42.203437,-71.054191,11.1,330416.12634499796,4674406.627545314,19,T
1646524640.2165823,0,0,0,,42.203475,-71.054201,10.0,330415.4024280764,4674410.866953237,19,T
1646524641.2139184,0,0,0,,42.203511,-71.054215,9.5,330414.3429272966,4674414.892238529,19,T
1646524642.214755,0,0,0,,42.203544,-71.05423,9.2,330413.1928428535,4674418.586393651,19,T
1646524643.214877,0,0,0,,42.203573999999996,-71.054249,9.5,330411.704499505,4674421.9553865,19,T
1646524644.2206144,0,0,0,,42.203603,-71.05426800000001,10.0,330410.21348209784,4674425.213339836,19,T
1646524645.2192898,0,0,0,,42.203630999999994,-71.054284,10.0,330408.9674655123,4674428.354285685,19,T
1646524646.2189214,0,0,0,,42.203652000000005,-71.054298,10.2,330407.8678372804,4674430.71397392,19,T
1646524647.2190845,0,0,0,,42.203666999999996,-71.054307,10.2,330407.16494730295,4674432.397476291,19,T
1646524648.218575,0,0,0,,42.203675000000004,-71.054311,10.2,330406.8561194041,4674433.293752781,19,T
1646524649.2181268,0,0,0,,42.203675999999994,-71.054311,10.2,330406.85879505373,4674433.404792667,19,T
1646524650.2188747,0,0,0,,42.203675999999994,-71.054311,10.2,330406.85879505373,4674433.404792667,19,T
1646524651.2186363,0,0,0,,42.203675999999994,-71.054311,10.2,330406.85879505373,4674433.404792667,19,T
1646524652.2168064,0,0,0,,42.203675999999994,-71.054311,10.2,330406.85879505373,4674433.404792667,19,T
1646524653.219117,0,0,0,,42.203675999999994,-71.054311,10.2,330406.85879505373,4674433.404792667,19,T
1646524654.2188833,0,0,0,,42.203675999999994,-71.054311,10.3,330406.85879505373,4674433.404792667,19,T
1646524655.2165508,0,0,0,,42.203675999999994,-71.054311,10.3,330406.85879505373,4674433.404792667,19,T
1646524656.2230961,0,0,0,,42.203675999999994,-71.054311,10.3,330406.85879505373,4674433.404792667,19,T
1646524657.2199185,0,0,0,,42.203675999999994,-71.054311,10.3,330406.85879505373,4674433.404792667,19,T
1646524658.218924,0,0,0,,42.203675999999994,-71.054311,10.3,330406.85879505373,4674433.404792667,19,T
1646524659.2191603,0,0,0,,42.203675999999994,-71.054311,10.3,330406.85879505373,4674433.404792667,19,T
1646524660.2177932,0,0,0,,42.203675999999994,-71.054311,10.4,330406.85879505373,4674433.404792667,19,T
1646524661.2195604,0,0,0,,42.203675999999994,-71.054311,10.4,330406.85879505373,4674433.404792667,19,T
1646524662.2203844,0,0,0,,42.203675999999994,-71.054311,10.4,330406.85879505373,4674433.404792667,19,T
1646524663.2199743,0,0,0,,42.203675999999994,-71.054311,10.4,330406.85879505373,4674433.404792667,19,T
1646524664.219092,0,0,0,,42.203675999999994,-71.054311,10.5,330406.85879505373,4674433.404792667,19,T
1646524665.2192187,0,0,0,,42.203675999999994,-71.054311,10.5,330406.85879505373,4674433.404792667,19,T
1646524666.2192237,0,0,0,,42.203675999999994,-71.054311,10.5,330406.85879505373,4674433.404792667,19,T
1646524667.2190857,0,0,0,,42.203675999999994,-71.054311,10.5,330406.85879505373,4674433.404792667,19,T
1646524668.2191947,0,0,0,,42.203675999999994,-71.054311,10.5,330406.85879505373,4674433.404792667,19,T
1646524669.2308521,0,0,0,,42.203675999999994,-71.054311,10.5,330406.85879505373,4674433.404792667,19,T
1646524670.2184775,0,0,0,,42.203677,-71.054311,10.6,330406.8614707035,4674433.5158325555,19,T
1646524671.218599,0,0,0,,42.203677,-71.054311,10.6,330406.8614707035,4674433.5158325555,19,T
1646524672.2161512,0,0,0,,42.203677,-71.054311,10.6,330406.8614707035,4674433.5158325555,19,T
1646524673.218267,0,0,0,,42.203677,-71.05431,10.6,330406.944028962,4674433.513843209,19,T
1646524674.2195442,0,0,0,,42.203677,-71.05431,10.6,330406.944028962,4674433.513843209,19,T
1646524675.2200541,0,0,0,,42.203677,-71.05431,10.6,330406.944028962,4674433.513843209,19,T
1646524676.2183201,0,0,0,,42.203677,-71.05431,10.6,330406.944028962,4674433.513843209,19,T
1646524677.2179298,0,0,0,,42.203677,-71.05431,10.4,330406.944028962,4674433.513843209,19,T
1646524678.219181,0,0,0,,42.203682,-71.05431,10.2,330406.9574072049,4674434.069042649,19,T
1646524679.2180054,0,0,0,,42.203693,-71.054311,9.8,330406.9042811063,4674435.292470767,19,T
1646524680.2171357,0,0,0,,42.203708,-71.054314,9.5,330406.6967412104,4674436.964037145,19,T
1646524681.2169843,0,0,0,,42.203724,-71.054317,9.1,330406.4918771035,4674438.746643422,19,T
1646524682.2143414,0,0,0,,42.203738,-71.054317,8.9,330406.52933634893,4674440.301201869,19,T
1646524683.2166417,0,0,0,,42.203752,-71.054315,8.6,330406.73191193014,4674441.851781612,19,T
1646524684.2147436,0,0,0,,42.203765000000004,-71.05431,8.3,330407.17948622705,4674443.285353425,19,T
1646524685.2144415,0,0,0,,42.203778,-71.054298,8.1,330408.20496726304,4674444.704999885,19,T
1646524686.2156687,0,0,0,,42.203793,-71.05428,7.9,330409.73114780185,4674446.334790337,19,T
1646524687.2109175,0,0,0,,42.203807,-71.054255,7.7,330411.8325586856,4674447.839616125,19,T
1646524688.2144792,0,0,0,,42.203821,-71.054224,7.5,330414.42931709625,4674449.332506913,19,T
1646524689.2112427,0,0,0,,42.203838,-71.054187,7.5,330417.5294491914,4674451.146582907,19,T
1646524690.2183828,0,0,0,,42.203857,-71.054145,7.4,330421.0477206781,4674453.172794051,19,T
1646524691.2175198,0,0,0,,42.203876,-71.054099,7.3,330424.89622209186,4674455.191050316,19,T
1646524692.2137616,0,0,0,,42.203897,-71.054052,7.1,330428.83262985456,4674457.429399308,19,T
1646524693.214917,0,0,0,,42.203917000000004,-71.05400300000001,6.9,330432.93147568626,4674459.55273244,19,T
1646524694.211857,0,0,0,,42.203936000000006,-71.053953,6.7,330437.1102016923,4674461.563038999,19,T
1646524695.2095184,0,0,0,,42.203956,-71.053902,6.5,330441.37415825634,4674463.68239891,19,T
1646524696.2135537,0,0,0,,42.203976000000004,-71.053849,6.3,330445.8032279009,4674465.79778353,19,T
1646524697.2130637,0,0,0,,42.203997,-71.053795,6.1,330450.31752762554,4674468.022221902,19,T
1646524698.212878,0,0,0,,42.20402,-71.053739,6.1,330455.00228986895,4674470.464765281,19,T
1646524699.215641,0,0,0,,42.204041,-71.053681,6.2,330459.8468146311,4674472.681254428,19,T
1646524700.2117486,0,0,0,,42.204063999999995,-71.05362199999999,6.2,330464.77924352104,4674475.117837924,19,T
1646524701.2089233,0,0,0,,42.20408499999999,-71.053566,6.1,330469.4586463162,4674477.338310887,19,T
1646524702.2084458,0,0,0,,42.204104,-71.053516,6.2,330473.63735059975,4674479.348638565,19,T
1646524703.2099783,0,0,0,,42.204120999999994,-71.053472,6.1,330477.3153572073,4674481.148820089,19,T
1646524704.2100158,0,0,0,,42.204134999999994,-71.053434,6.0,330480.4899923506,4674482.627814808,19,T
1646524705.2149446,0,0,0,,42.204147000000006,-71.053403,5.9,330483.08137364686,4674483.898650415,19,T
1646524706.2138126,0,0,0,,42.204156000000005,-71.05337800000001,5.8,330485.1693848406,4674484.848297946,19,T
1646524707.2136126,0,0,0,,42.204162,-71.05336100000001,5.7,330486.5889111834,4674485.480733825,19,T
1646524708.2098718,0,0,0,,42.204165,-71.053351,5.6,330487.42251068336,4674485.793969238,19,T
1646524709.2081037,0,0,0,,42.204165,-71.053348,5.5,330487.6701835417,4674485.788003979,19,T
1646524710.2104144,0,0,0,,42.204165,-71.053347,5.5,330487.75274116115,4674485.786015562,19,T
1646524711.2157938,0,0,0,,42.204165,-71.053348,5.5,330487.6701835417,4674485.788003979,19,T
1646524712.2132573,0,0,0,,42.204165,-71.053348,5.5,330487.6701835417,4674485.788003979,19,T
1646524713.2097363,0,0,0,,42.204165,-71.053348,5.6,330487.6701835417,4674485.788003979,19,T
1646524714.212083,0,0,0,,42.204165999999994,-71.053348,5.6,330487.67285796127,4674485.899043867,19,T
1646524715.2107205,0,0,0,,42.204165999999994,-71.053348,5.6,330487.67285796127,4674485.899043867,19,T
1646524716.2118652,0,0,0,,42.204165999999994,-71.053348,5.6,330487.67285796127,4674485.899043867,19,T
1646524717.2077157,0,0,0,,42.204165999999994,-71.053348,5.7,330487.67285796127,4674485.899043867,19,T
1646524718.2064967,0,0,0,,42.204165999999994,-71.053348,5.7,330487.67285796127,4674485.899043867,19,T
1646524719.2061675,0,0,0,,42.204165999999994,-71.053348,5.7,330487.67285796127,4674485.899043867,19,T
1646524720.2125432,0,0,0,,42.204165999999994,-71.053348,5.7,330487.67285796127,4674485.899043867,19,T
1646524721.209019,0,0,0,,42.204167,-71.053345,5.7,330487.92320523143,4674486.004118509,19,T
1646524722.214312,0,0,0,,42.204170000000005,-71.053334,5.6,330488.8393622143,4674486.315365671,19,T
1646524723.210425,0,0,0,,42.204178,-71.053314,5.6,330490.5119094718,4674487.163916893,19,T
1646524724.216551,0,0,0,,42.204188,-71.053289,5.6,330492.60259295354,4674488.224606465,19,T
1646524725.2159603,0,0,0,,42.2042,-71.053258,5.6,330495.1939698513,4674489.495446417,19,T
1646524726.21418,0,0,0,,42.204215000000005,-71.053223,5.6,330498.12359878496,4674491.091453772,19,T
1646524727.2167547,0,0,0,,42.204234,-71.053183,6.0,330501.47671085614,4674493.121680561,19,T
1646524728.2229075,0,0,0,,42.204252,-71.053138,5.9,330505.239934322,4674495.0309279235,19,T
1646524729.2113957,0,0,0,,42.204274,-71.05309100000001,6.2,330509.178967005,4674497.38036046,19,T
1646524730.213804,0,0,0,,42.204297,-71.05304100000001,6.5,330513.36834337085,4674499.834870654,19,T
1646524731.215407,0,0,0,,42.204318,-71.052987,6.4,330517.8825985011,4674502.059351201,19,T
1646524732.2118006,0,0,0,,42.204344,-71.052933,6.9,330522.4102201207,4674504.839034014,19,T
1646524733.211908,0,0,0,,42.204367000000005,-71.052876,6.8,330527.1774887025,4674507.279636089,19,T
1646524734.212219,0,0,0,,42.204388,-71.05282100000001,6.8,330531.7742917418,4674509.502137338,19,T
1646524735.2135348,0,0,0,,42.204411,-71.052766,6.8,330536.3764391237,4674511.94672129,19,T
1646524736.2116103,0,0,0,,42.204434,-71.052711,6.7,330540.9785832212,4674514.391308166,19,T
1646524737.2118354,0,0,0,,42.204458,-71.052654,6.7,330545.74851203046,4674516.942962361,19,T
1646524738.2116773,0,0,0,,42.204480000000004,-71.05259699999999,6.6,330550.5130903743,4674519.272539917,19,T
1646524739.2147458,0,0,0,,42.204502000000005,-71.052541,6.6,330555.1951082767,4674521.604108249,19,T
1646524740.2126517,0,0,0,,42.20452100000001,-71.052486,6.6,330559.78654589015,4674523.604547526,19,T
1646524741.2123685,0,0,0,,42.204541,-71.052432,6.5,330564.2980969009,4674525.71801715,19,T
1646524742.2119932,0,0,0,,42.20456,-71.052381,6.5,330568.55930062744,4674527.72641215,19,T
1646524743.212503,0,0,0,,42.204577,-71.052335,6.4,330572.4023702197,4674529.522667063,19,T
1646524744.2119153,0,0,0,,42.204594,-71.052294,6.4,330575.83265250747,4674531.328861009,19,T
1646524745.2124295,0,0,0,,42.204613,-71.052255,6.3,330579.10316495504,4674533.361111078,19,T
1646524746.2160654,0,0,0,,42.204631,-71.052217,6.3,330582.2884455073,4674535.284310055,19,T
1646524747.2134237,0,0,0,,42.204648999999996,-71.052179,6.2,330585.4737242854,4674537.207510424,19,T
1646524748.2110946,0,0,0,,42.204665999999996,-71.052141,6.2,330588.65632841754,4674539.019672302,19,T
1646524749.2086842,0,0,0,,42.204682000000005,-71.052103,6.1,330591.8362580496,4674540.720795685,19,T
1646524750.2089221,0,0,0,,42.204698,-71.052068,6.1,330594.7685153502,4674542.427882002,19,T
1646524751.2084198,0,0,0,,42.204716,-71.052037,6.1,330597.37588908745,4674544.364997879,19,T
1646524752.2063584,0,0,0,,42.204734,-71.052009,6.0,330599.7355907714,4674546.308076051,19,T
1646524753.2045922,0,0,0,,42.204752,-71.051985,6.0,330601.76506376534,4674548.259103379,19,T
1646524754.2113836,0,0,0,,42.204766,-71.051967,5.9,330603.28850410576,4674549.777894186,19,T
1646524755.2041285,0,0,0,,42.204772999999996,-71.051958,5.9,330604.0502240338,4674550.537289708,19,T
1646524756.2084827,0,0,0,,42.204772999999996,-71.051956,5.9,330604.215337671,4674550.53331556,19,T
1646524757.2162967,0,0,0,,42.204772000000006,-71.051956,5.9,330604.2126650348,4674550.422275671,19,T
1646524758.2141244,0,0,0,,42.204772000000006,-71.051956,5.9,330604.2126650348,4674550.422275671,19,T
1646524759.214027,0,0,0,,42.204772000000006,-71.051956,5.9,330604.2126650348,4674550.422275671,19,T
1646524760.2146,0,0,0,,42.204771,-71.05195499999999,5.9,330604.29254922294,4674550.309248707,19,T
1646524761.2117858,0,0,0,,42.204771,-71.05195499999999,5.9,330604.29254922294,4674550.309248707,19,T
1646524762.2133222,0,0,0,,42.204771,-71.05195499999999,5.9,330604.29254922294,4674550.309248707,19,T
1646524763.2108762,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524764.2111447,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524765.2164805,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524766.2158155,0,0,0,,42.204769999999996,-71.05195499999999,6.0,330604.2898765881,4674550.198208815,19,T
1646524767.2148368,0,0,0,,42.204769999999996,-71.05195499999999,6.0,330604.2898765881,4674550.198208815,19,T
1646524768.2118611,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524769.207772,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524770.2106578,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524771.2190666,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524772.2133083,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524773.2115297,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524774.2134113,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524775.2110486,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524776.2155066,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524777.2130833,0,0,0,,42.204771,-71.05195499999999,6.1,330604.29254922294,4674550.309248707,19,T
1646524778.2123582,0,0,0,,42.204771,-71.051956,6.1,330604.2099923986,4674550.31123578,19,T
1646524779.213545,0,0,0,,42.204771,-71.051956,6.1,330604.2099923986,4674550.31123578,19,T
1646524780.2112734,0,0,0,,42.204772000000006,-71.05195499999999,6.1,330604.29522185784,4674550.420288599,19,T
1646524781.208117,0,0,0,,42.204776,-71.05194900000001,6.2,330604.801253288,4674550.852525746,19,T
