%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter
1644338510725611441,228,1644338510725058317,,42.340718333333335,-71.09779333333333,7.3,327191.971856932,4689738.187472962,19.0,T
1644338511728169672,229,1644338511727792978,,42.34071333333333,-71.09779833333333,7.2,327191.5462610674,4689737.6424226705,19.0,T
1644338512718237581,230,1644338512717852354,,42.34071,-71.09780333333333,7.2,327191.1252311546,4689737.282443234,19.0,T
1644338513724715149,231,1644338513723915576,,42.340705,-71.09780833333333,7.2,327190.69963517215,4689736.73739299,19.0,T
1644338514725872503,232,1644338514725379228,,42.3407,-71.097815,7.2,327190.13673980144,4689736.195730201,19.0,T
1644338515726740962,233,1644338515726257085,,42.340696666666666,-71.09782,7.2,327189.71570973075,4689735.835750843,19.0,T
1644338516727072542,234,1644338516726644039,,42.340691666666665,-71.09782666666666,7.2,327189.15281421295,4689735.294088129,19.0,T
1644338517727326170,235,1644338517726896286,,42.34068666666667,-71.09783166666666,7.1,327188.7272179625,4689734.749038,19.0,T
1644338518727726681,236,1644338518727345705,,42.34068333333333,-71.09783833333333,7.1,327188.1688883734,4689734.392446185,19.0,T
1644338519728251253,237,1644338519727811336,,42.34067833333334,-71.09784166666667,7.1,327187.8805913656,4689733.844008642,19.0,T
1644338520729219641,238,1644338520728777647,,42.340675,-71.09784666666667,7.1,327187.45956104016,4689733.484029413,19.0,T
1644338521746013986,239,1644338521745381116,,42.34067,-71.09785333333333,7.1,327186.8966651642,4689732.94236687,19.0,T
1644338522748179525,240,1644338522747101545,,42.340666666666664,-71.09785833333333,7.1,327186.4756347347,4689732.582387698,19.0,T
1644338523749003198,241,1644338523748115539,,42.34066166666667,-71.09786333333334,7.1,327186.05003811757,4689732.037337724,19.0,T
1644338524731158991,242,1644338524730684041,,42.34065666666667,-71.09787,7.1,327185.4871420214,4689731.495675289,19.0,T
1644338525731181367,243,1644338525730677366,,42.340653333333336,-71.097875,7.1,327185.06611143413,4689731.135696198,19.0,T
1644338526749884010,244,1644338526749245882,,42.340648333333334,-71.09788166666667,7.1,327184.50321518886,4689730.594033837,19.0,T
1644338527748877311,245,1644338527748449802,,42.340645,-71.09788666666667,7.1,327184.08218449744,4689730.234054803,19.0,T
1644338528743123148,246,1644338528742688179,,42.34064,-71.09789333333333,7.0,327183.5192881051,4689729.69239252,19.0,T
1644338529734146369,247,1644338529733710527,,42.340635,-71.09789833333333,7.0,327183.09369109303,4689729.147342713,19.0,T
1644338530734000069,248,1644338530733512878,,42.34063166666667,-71.097905,7.0,327182.53536077007,4689728.790751332,19.0,T
1644338531734444836,249,1644338531733952760,,42.340626666666665,-71.09791,7.0,327182.1097636294,4689728.245701583,19.0,T
1644338532751093319,250,1644338532750669002,,42.340621666666664,-71.097915,7.0,327181.6841664243,4689727.700651858,19.0,T
1644338533750889869,251,1644338533750467777,,42.34061833333333,-71.09792,7.0,327181.26313541725,4689727.340672987,19.0,T
1644338534737062700,252,1644338534736541509,,42.34061333333333,-71.097925,7.0,327180.83753809234,4689726.795623309,19.0,T
1644338535753424646,253,1644338535752998828,,42.340608333333336,-71.09793166666667,7.0,327180.2746411826,4689726.253961274,19.0,T
1644338536731707391,254,1644338536730946540,,42.340603333333334,-71.09793666666667,7.0,327179.8490437185,4689725.708911654,19.0,T
1644338537737765131,255,1644338537737334012,,42.3406,-71.09794333333333,6.9,327179.29071295884,4689725.35232052,19.0,T
1644338538754971114,256,1644338538754548788,,42.340595,-71.09794833333333,6.9,327178.8651153679,4689724.807270957,19.0,T
1644338539755695738,257,1644338539755271196,,42.34059,-71.09795333333334,6.9,327178.4395177107,4689724.262221419,19.0,T
1644338540737991325,258,1644338540737576961,,42.340585,-71.09796,6.9,327177.8766204177,4689723.720559566,19.0,T
1644338541740100330,259,1644338541739688158,,42.34058,-71.097965,6.9,327177.4510226234,4689723.175510085,19.0,T
1644338542756101423,260,1644338542755676746,,42.340576666666664,-71.09797,6.9,327177.02999113005,4689722.815531453,19.0,T
1644338543742324905,261,1644338543741758108,,42.34057166666667,-71.097975,6.9,327176.6043932178,4689722.270482021,19.0,T
1644338544759305871,262,1644338544758354663,,42.34056666666667,-71.09798166666667,6.9,327176.04149562545,4689721.728820309,19.0,T
1644338545757641314,263,1644338545757217884,,42.340563333333336,-71.09798666666667,6.8,327175.6204639764,4689721.368841758,19.0,T
1644338546742997298,264,1644338546742567062,,42.340558333333334,-71.09799333333333,6.8,327175.05756623903,4689720.82718012,19.0,T
1644338547759837580,265,1644338547759405851,,42.34055333333333,-71.09799833333334,6.8,327174.63196805667,4689720.2821308,19.0,T
1644338548759197248,266,1644338548758767366,,42.34054833333333,-71.098005,6.8,327174.0690701581,4689719.740469238,19.0,T
1644338549742799787,267,1644338549742397069,,42.340545,-71.09801166666666,6.8,327173.5107386268,4689719.383878545,19.0,T
1644338550744344664,268,1644338550743960857,,42.34054,-71.09801833333333,6.7,327172.94784056826,4689718.842217068,19.0,T
1644338551745388389,269,1644338551744742155,,42.34053333333333,-71.09802333333333,6.7,327172.5176756291,4689718.1120970445,19.0,T
1644338552739918117,270,1644338552739543437,,42.34052833333333,-71.09803,6.7,327171.9547773953,4689717.570435644,19.0,T
1644338553745379323,271,1644338553744946479,,42.34052333333333,-71.098035,6.7,327171.5291787862,4689717.025386501,19.0,T
1644338554747374152,272,1644338554746873378,,42.340518333333335,-71.09804166666666,6.7,327170.9662803933,4689716.483725177,19.0,T
1644338555746528171,273,1644338555746032476,,42.340515,-71.09804666666666,6.7,327170.54524817184,4689716.1237469185,19.0,T
1644338556764197073,274,1644338556763767957,,42.34051,-71.09805333333334,6.7,327169.98234962975,4689715.582085667,19.0,T
1644338557747338290,275,1644338557746905803,,42.340505,-71.09805833333333,6.6,327169.5567507547,4689715.03703664,19.0,T
1644338558748988005,276,1644338558748402833,,42.3405,-71.098065,6.6,327168.99385204946,4689714.495375466,19.0,T
1644338559750118537,277,1644338559749692440,,42.340495,-71.09807,6.6,327168.5682530331,4689713.950326493,19.0,T
1644338560749429180,278,1644338560749047756,,42.34049,-71.09807666666667,6.6,327168.0053541708,4689713.408665395,19.0,T
1644338561749698553,279,1644338561749161720,,42.340485,-71.09808166666667,6.6,327167.5797550131,4689712.8636164805,19.0,T
1644338562750739855,280,1644338562750310420,,42.34048,-71.09808833333334,6.5,327167.0168559897,4689712.321955456,19.0,T
1644338563751045394,281,1644338563750656604,,42.340475,-71.09809333333334,6.5,327166.59125669475,4689711.776906598,19.0,T
1644338564749867276,282,1644338564749391794,,42.34047,-71.0981,6.5,327166.0283575102,4689711.235245651,19.0,T
1644338565751615163,283,1644338565751202821,,42.340465,-71.098105,6.5,327165.60275807395,4689710.6901968485,19.0,T
1644338566745742235,284,1644338566745301008,,42.34046,-71.09811166666667,6.5,327165.03985872824,4689710.148535976,19.0,T
1644338567751813364,285,1644338567751376390,,42.340455,-71.09811666666667,6.5,327164.61425915273,4689709.603487231,19.0,T
1644338568751775282,286,1644338568751380205,,42.34045,-71.09812333333333,6.4,327164.05135964585,4689709.061826432,19.0,T
1644338569754348899,287,1644338569753585100,,42.340445,-71.09813,6.3,327163.4884600509,4689708.52016568,19.0,T
1644338570754578859,288,1644338570754140377,,42.34044,-71.098135,6.2,327163.06286026305,4689707.975117023,19.0,T
1644338571750308511,289,1644338571749714612,,42.340435,-71.09814,6.0,327162.63726041105,4689707.430068392,19.0,T
1644338572764607852,290,1644338572764005899,,42.34043166666667,-71.09814666666666,5.9,327162.07892731926,4689707.07347857,19.0,T
1644338573772793274,291,1644338573771991729,,42.340428333333335,-71.09815166666667,5.8,327161.65789408854,4689706.71350082,19.0,T
1644338574772979647,292,1644338574772537231,,42.340423333333334,-71.09815833333333,5.7,327161.09499412426,4689706.171840249,19.0,T
